Time,X,Y,Z,Vx,Vy,Vz,r,p,y,rx,ry,rz,Ux,Uy,Uz
3.0594065190000004,1.614,-1.247,0.345,-0.105,-0.007,-0.202,-2.42,1.95,12.09,0.5,1.6,-1.2,0,0,-10,
3.0794486999999995,1.621,-1.246,0.342,-0.083,0.005,-0.204,-2.38,1.19,11.75,0.5,1.6,-1.2,-0.5117182501720605,0.3088796870627902,0.30000000079921,
3.099447489,1.621,-1.245,0.338,-0.085,0.013,-0.214,-2.25,0.35,11.3,0.5,1.6,-1.2,0,0,-10,
3.1193380359999994,1.622,-1.245,0.334,-0.088,0.021,-0.221,-2.11,-0.01,11.01,0.5,1.6,-1.2,-0.5142945400492763,0.30666926650551046,0.30000000081398204,
3.139324427000001,1.622,-1.246,0.329,-0.091,0.028,-0.229,-1.92,0.02,10.79,0.5,1.6,-1.2,-0.5142945400485509,0.3088796870618458,0.3000000008232695,
3.159348726,1.623,-1.245,0.325,-0.094,0.033,-0.239,-1.67,0.22,10.56,0.5,1.6,-1.2,-0.5168708299262763,0.30666926650486986,0.3000000008307523,
3.179389715,1.624,-1.245,0.32,-0.097,0.036,-0.249,-1.38,0.35,10.33,0.5,1.6,-1.2,-0.5194471198038049,0.3066692665045227,0.3000000008401122,
3.1993949410000004,1.636,-1.241,0.315,-0.084,0.04,-0.252,-1.08,0.1,10.2,0.5,1.6,-1.2,-0.5503625983315279,0.2978275842747292,0.30000000086544326,
3.2193918229999996,1.626,-1.244,0.31,-0.101,0.036,-0.269,-0.86,-0.08,9.93,0.5,1.6,-1.2,-0.5245996995586595,0.3044588459471368,0.30000000085884787,
3.2509434219999997,1.627,-1.242,0.299,-0.071,0.039,-0.291,-0.72,-0.83,9.36,0.5,1.6,-1.2,0,0,-10,
3.2630891800000006,1.627,-1.242,0.299,-0.071,0.039,-0.291,-0.72,-0.83,9.36,0.5,1.6,-1.2,0,0,-10,
3.279380798000001,1.641,-1.238,0.288,-0.043,0.049,-0.304,-0.65,-1.03,8.78,0.5,1.6,-1.2,-0.2491612487259321,-1.4749009072315913,1.5046968851379758,
