Time,X,Y,Z,Vx,Vy,Vz,r,p,y,rx,ry,rz,Ux,Uy,Uz
7.405822515,0.838,-0.057,0.399,0.805,-0.07,0.156,0.03,-1.73,12.94,1.6,-1.2,0.3,0.6384000000000002,-0.8150999999999983,-0.0543,
7.415886402,0.846,-0.058,0.401,0.808,-0.07,0.15,0.03,-2.01,13.09,1.6,-1.2,0.3,0.6478000000000002,-0.8144000000000016,-0.040699999999999986,
7.425770282,0.854,-0.058,0.402,0.805,-0.069,0.145,0.0,-2.17,13.05,1.6,-1.2,0.3,0.6422000000000001,-0.7993999999999999,-0.056400000000000006,
7.436359882,0.862,-0.059,0.404,0.808,-0.068,0.142,-0.01,-2.33,13.19,1.6,-1.2,0.3,0.6366000000000002,-0.8136999999999983,-0.04279999999999999,
7.446066379,0.869,-0.06,0.405,0.807,-0.068,0.142,-0.06,-2.39,13.16,1.6,-1.2,0.3,0.6167000000000001,-0.8130000000000016,-0.05850000000000001,
7.455973625,0.877,-0.06,0.407,0.811,-0.067,0.14,-0.08,-2.44,13.3,1.6,-1.2,0.3,0.6261000000000001,-0.7979999999999999,-0.044900000000000787,
7.466279029,0.885,-0.061,0.408,0.811,-0.066,0.142,-0.12,-2.43,13.27,1.6,-1.2,0.3,0.6205000000000002,-0.8122999999999984,-0.06059999999999997,
7.475941658,0.893,-0.061,0.41,0.815,-0.064,0.145,-0.14,-2.44,13.39,1.6,-1.2,0.3,0.6149000000000001,-0.7973,-0.04699999999999996,
7.485824346,0.901,-0.062,0.411,0.815,-0.063,0.15,-0.17,-2.41,13.35,1.6,-1.2,0.3,0.6093000000000002,-0.8116000000000015,-0.06269999999999998,
7.495886325,0.905,-0.054,0.407,0.808,-0.032,0.139,-0.34,-2.4,13.8,1.6,-1.2,0.3,0.5465,-0.6821999999999998,-0.13490000000000002,
7.505651712,0.913,-0.054,0.409,0.812,-0.03,0.144,-0.36,-2.45,13.74,1.6,-1.2,0.3,0.6009000000000001,-0.8021999999999999,-0.04629999999999995,
7.515574693,0.921,-0.054,0.41,0.816,-0.028,0.143,-0.34,-2.53,14.18,1.6,-1.2,0.3,0.5953000000000002,-0.8021999999999999,-0.06199999999999997,
7.525711774,0.929,-0.054,0.412,0.82,-0.026,0.142,-0.35,-2.64,14.16,1.6,-1.2,0.3,0.5897000000000001,-0.8021999999999999,-0.04839999999999996,
7.535977602,0.938,-0.055,0.413,0.824,-0.024,0.142,-0.32,-2.78,14.29,1.6,-1.2,0.3,0.5983999999999985,-0.8164999999999983,-0.06409999999999998,
7.546100139,0.946,-0.055,0.414,0.828,-0.022,0.143,-0.28,-2.93,14.27,1.6,-1.2,0.3,0.5778000000000001,-0.8015,-0.06479999999999997,
7.555841446,0.963,-0.056,0.417,0.836,-0.024,0.145,-0.08,-3.1,14.73,1.6,-1.2,0.3,0.7009000000000003,-0.8158000000000015,-0.03689999999999995,
7.565701007,0.965,-0.057,0.418,0.835,-0.027,0.147,0.06,-3.13,14.71,1.6,-1.2,0.3,0.4745000000000001,-0.8150999999999983,-0.06759999999999998,
7.575794696,0.973,-0.058,0.42,0.84,-0.026,0.15,0.23,-3.19,14.82,1.6,-1.2,0.3,0.5589000000000002,-0.8144000000000016,-0.053999999999999965,
